133031703690851163,0.0303082,-0.997408,-0.0652554,-0.047415,-0.926311,-0.00349939,-0.376744,0.0732252,0.375539,0.0718652,-0.924016,-0.163484,0,0,0,1
133031703692851199,0.0328256,-0.99699,-0.0702358,-0.047958,-0.923128,-0.00330794,-0.384477,0.0722808,0.383088,0.0774574,-0.920459,-0.163921,0,0,0,1
133031703694851233,0.0335165,-0.996935,-0.0706826,-0.0498384,-0.919135,-0.00297105,-0.39393,0.0710005,0.392513,0.07817,-0.916418,-0.167868,0,0,0,1
133031703696851267,0.0292248,-0.9973,-0.0673689,-0.0500692,-0.918237,-0.000155568,-0.396031,0.0704059,0.394952,0.0734345,-0.915762,-0.173656,0,0,0,1
133031703698851301,0.0200844,-0.997888,-0.0617705,-0.0482162,-0.917803,0.00610113,-0.39699,0.0704471,0.396528,0.0646665,-0.915743,-0.17954,0,0,0,1
133031703700851337,0.0167327,-0.997864,-0.0631458,-0.0486776,-0.916346,0.00996286,-0.400263,0.0699303,0.400037,0.0645609,-0.914223,-0.183959,0,0,0,1
133031703702851371,0.018954,-0.997839,-0.0629077,-0.0493459,-0.916176,0.00785875,-0.4007,0.0695679,0.400329,0.0652294,-0.914047,-0.184963,0,0,0,1
133031703704851405,0.0185583,-0.997965,-0.0609982,-0.0491743,-0.918739,0.00704616,-0.394803,0.0703914,0.394429,0.0633684,-0.916739,-0.183015,0,0,0,1
133031703706851439,0.0183463,-0.997702,-0.0652156,-0.049266,-0.91795,0.00904393,-0.396593,0.0699455,0.396271,0.0671406,-0.915675,-0.182718,0,0,0,1
133031703708851475,0.0209435,-0.997469,-0.0679419,-0.0503148,-0.916193,0.00805384,-0.400657,0.0693215,0.40019,0.070639,-0.913705,-0.183052,0,0,0,1
133031703710851511,0.022913,-0.997323,-0.069443,-0.0509353,-0.916626,0.00677073,-0.39969,0.0696763,0.39909,0.0728115,-0.914017,-0.181978,0,0,0,1
133031703712851545,0.0228241,-0.997343,-0.0691874,-0.050668,-0.917512,0.00658846,-0.397654,0.0700568,0.397053,0.0725564,-0.914924,-0.179925,0,0,0,1
133031703714851579,0.0221002,-0.997338,-0.0694891,-0.0498203,-0.918923,0.00711542,-0.394373,0.0707306,0.393817,0.0725708,-0.916319,-0.177772,0,0,0,1
133031703716851614,0.0227265,-0.997203,-0.0712063,-0.0492869,-0.917754,0.00743818,-0.39708,0.0701083,0.396499,0.074374,-0.915017,-0.176881,0,0,0,1
133031703718851648,0.0254413,-0.996819,-0.0755287,-0.0493015,-0.917997,0.00661564,-0.396532,0.0701249,0.395771,0.0794234,-0.914908,-0.174882,0,0,0,1
133031703720851682,0.0245214,-0.996815,-0.0758837,-0.0485716,-0.917729,0.00765646,-0.397132,0.0699917,0.396448,0.0793789,-0.914619,-0.173259,0,0,0,1
133031703722851717,0.0238735,-0.996834,-0.0758489,-0.047929,-0.918104,0.00816292,-0.396256,0.0702458,0.395621,0.0790972,-0.915002,-0.171618,0,0,0,1
133031703724851752,0.0224716,-0.996851,-0.0760448,-0.0471408,-0.918659,0.00941885,-0.394939,0.0705672,0.394412,0.0787342,-0.915555,-0.169774,0,0,0,1
133031703726851786,0.0246702,-0.99654,-0.0793678,-0.0477379,-0.920645,0.00829476,-0.390313,0.0710981,0.389621,0.0826986,-0.917255,-0.166969,0,0,0,1
133031703728851821,0.0255885,-0.996187,-0.083405,-0.0485883,-0.921622,0.00881112,-0.387989,0.0714137,0.387244,0.0867959,-0.917882,-0.164989,0,0,0,1
133031703730851853,0.0262467,-0.996401,-0.0806005,-0.0491314,-0.921869,0.00705707,-0.387436,0.0716379,0.386611,0.084472,-0.918366,-0.164309,0,0,0,1
133031703732851888,0.0296812,-0.995874,-0.0857551,-0.0498248,-0.921024,0.00608552,-0.38946,0.0717922,0.388375,0.0905422,-0.917043,-0.165025,0,0,0,1
133031703734851922,0.0336959,-0.995393,-0.0897618,-0.0502115,-0.921918,0.0037232,-0.387367,0.0726054,0.385917,0.0958057,-0.917545,-0.16434,0,0,0,1
